1.0,0.3530939041235504,0.5932199635224329,-0.2331214138917534,0.4042677397122709,0.4042677397122709,-0.5332135279317718,-0.012211883846564117,-0.3001041614258142,0.11122569969391795,0.0973609243154494
0.3530939041235504,1.0,0.72878717465587,0.1788677888323094,0.32801028265194976,0.32801028265194976,-0.08202008944525611,0.4215020936812038,-0.244616620172239,-0.22122419712112665,-0.349692271592742
0.5932199635224329,0.72878717465587,1.0,0.0691577819443979,0.20185137772098255,0.20185137772098255,-0.417936620254446,0.12185694256547726,-0.2399943717131857,-0.09996524665744068,-0.1421285354530298
-0.2331214138917534,0.1788677888323094,0.0691577819443979,1.0,0.048198021725538755,0.048198021725538755,0.08319494638831351,0.18967989158217738,0.05210747806578533,-0.029904285962069538,-0.015848947431216894
0.4042677397122709,0.32801028265194976,0.20185137772098255,0.048198021725538755,1.0,1.0,-0.03987087076713239,0.517398464038167,-0.2631591921178955,-0.02337720597359935,-0.06192009773769907
0.4042677397122709,0.32801028265194976,0.20185137772098255,0.048198021725538755,1.0,1.0,-0.03987087076713239,0.517398464038167,-0.2631591921178955,-0.02337720597359935,-0.06192009773769907
-0.5332135279317718,-0.08202008944525611,-0.417936620254446,0.08319494638831351,-0.03987087076713239,-0.03987087076713239,1.0,0.32453963396403995,0.24664168772847014,-0.23776664204415868,-0.24868964246401268
-0.012211883846564117,0.4215020936812038,0.12185694256547726,0.18967989158217738,0.517398464038167,0.517398464038167,0.32453963396403995,1.0,-0.03783185943434,-0.2456556693948626,-0.3118613911729895
-0.3001041614258142,-0.244616620172239,-0.2399943717131857,0.05210747806578533,-0.2631591921178955,-0.2631591921178955,0.24664168772847014,-0.03783185943434,1.0,-0.24435324203312417,-0.2542119959880905
0.11122569969391795,-0.22122419712112665,-0.09996524665744068,-0.029904285962069538,-0.02337720597359935,-0.02337720597359935,-0.23776664204415868,-0.2456556693948626,-0.24435324203312417,1.0,0.5707128578505735
0.0973609243154494,-0.349692271592742,-0.1421285354530298,-0.015848947431216894,-0.06192009773769907,-0.06192009773769907,-0.24868964246401268,-0.3118613911729895,-0.2542119959880905,0.5707128578505735,1.0
