"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Portugal (PT)","27.04.2015 14:00 - 27.04.2015 15:00 (CET/CEST)","310","n/e","n/e","n/e","642","1469","n/e","n/e","n/e","n/e","90","5","488","58","n/e","n/e","40","n/e","234","n/e","n/e","837"
"Portugal (PT)","27.04.2015 15:00 - 27.04.2015 16:00 (CET/CEST)","303","n/e","n/e","n/e","647","1469","n/e","n/e","n/e","n/e","45","4","526","52","n/e","n/e","35","n/e","264","n/e","n/e","1073"
"Portugal (PT)","27.04.2015 16:00 - 27.04.2015 17:00 (CET/CEST)","313","n/e","n/e","n/e","642","1467","n/e","n/e","n/e","n/e","12","124","640","25","n/e","n/e","46","n/e","259","n/e","n/e","1316"
"Portugal (PT)","27.04.2015 17:00 - 27.04.2015 18:00 (CET/CEST)","312","n/e","n/e","n/e","646","1465","n/e","n/e","n/e","n/e","0","116","629","1","n/e","n/e","44","n/e","260","n/e","n/e","1402"
"Portugal (PT)","27.04.2015 18:00 - 27.04.2015 19:00 (CET/CEST)","311","n/e","n/e","n/e","648","1465","n/e","n/e","n/e","n/e","35","40","531","1","n/e","n/e","44","n/e","188","n/e","n/e","1519"
"Portugal (PT)","27.04.2015 19:00 - 27.04.2015 20:00 (CET/CEST)","307","n/e","n/e","n/e","652","1467","n/e","n/e","n/e","n/e","136","5","634","2","n/e","n/e","45","n/e","109","n/e","n/e","1525"
"Portugal (PT)","27.04.2015 20:00 - 27.04.2015 21:00 (CET/CEST)","299","n/e","n/e","n/e","654","1468","n/e","n/e","n/e","n/e","434","1","966","51","n/e","n/e","46","n/e","26","n/e","n/e","1325"
"Portugal (PT)","27.04.2015 21:00 - 27.04.2015 22:00 (CET/CEST)","304","n/e","n/e","n/e","659","1467","n/e","n/e","n/e","n/e","914","0","896","509","n/e","n/e","46","n/e","0","n/e","n/e","1149"
"Portugal (PT)","27.04.2015 22:00 - 27.04.2015 23:00 (CET/CEST)","319","n/e","n/e","n/e","652","1467","n/e","n/e","n/e","n/e","691","0","813","154","n/e","n/e","48","n/e","0","n/e","n/e","1013"
"Portugal (PT)","27.04.2015 23:00 - 28.04.2015 00:00 (CET/CEST)","322","n/e","n/e","n/e","653","1467","n/e","n/e","n/e","n/e","202","2","738","16","n/e","n/e","47","n/e","0","n/e","n/e","892"
"Portugal (PT)","28.04.2015 00:00 - 28.04.2015 01:00 (CET/CEST)","325","n/e","n/e","n/e","644","1420","n/e","n/e","n/e","n/e","30","2","624","0","n/e","n/e","46","n/e","0","n/e","n/e","646"
"Portugal (PT)","28.04.2015 01:00 - 28.04.2015 02:00 (CET/CEST)","326","n/e","n/e","n/e","426","1366","n/e","n/e","n/e","n/e","37","15","585","0","n/e","n/e","49","n/e","0","n/e","n/e","553"
"Portugal (PT)","28.04.2015 02:00 - 28.04.2015 03:00 (CET/CEST)","321","n/e","n/e","n/e","416","1398","n/e","n/e","n/e","n/e","0","382","441","0","n/e","n/e","50","n/e","0","n/e","n/e","494"
"Portugal (PT)","28.04.2015 03:00 - 28.04.2015 04:00 (CET/CEST)","317","n/e","n/e","n/e","415","1390","n/e","n/e","n/e","n/e","0","464","331","0","n/e","n/e","49","n/e","0","n/e","n/e","434"
"Portugal (PT)","28.04.2015 04:00 - 28.04.2015 05:00 (CET/CEST)","318","n/e","n/e","n/e","417","1387","n/e","n/e","n/e","n/e","0","464","417","0","n/e","n/e","50","n/e","0","n/e","n/e","348"
"Portugal (PT)","28.04.2015 05:00 - 28.04.2015 06:00 (CET/CEST)","318","n/e","n/e","n/e","423","1467","n/e","n/e","n/e","n/e","0","449","381","0","n/e","n/e","49","n/e","0","n/e","n/e","295"
"Portugal (PT)","28.04.2015 06:00 - 28.04.2015 07:00 (CET/CEST)","318","n/e","n/e","n/e","531","1468","n/e","n/e","n/e","n/e","7","46","620","0","n/e","n/e","49","n/e","0","n/e","n/e","306"
"Portugal (PT)","28.04.2015 07:00 - 28.04.2015 08:00 (CET/CEST)","312","n/e","n/e","n/e","759","1469","n/e","n/e","n/e","n/e","56","182","960","1","n/e","n/e","47","n/e","0","n/e","n/e","320"
"Portugal (PT)","28.04.2015 08:00 - 28.04.2015 09:00 (CET/CEST)","308","n/e","n/e","n/e","1433","1469","n/e","n/e","n/e","n/e","138","40","1081","49","n/e","n/e","46","n/e","29","n/e","n/e","300"
"Portugal (PT)","28.04.2015 09:00 - 28.04.2015 10:00 (CET/CEST)","312","n/e","n/e","n/e","1696","1468","n/e","n/e","n/e","n/e","232","16","1253","58","n/e","n/e","47","n/e","124","n/e","n/e","269"
"Portugal (PT)","28.04.2015 10:00 - 28.04.2015 11:00 (CET/CEST)","314","n/e","n/e","n/e","1848","1469","n/e","n/e","n/e","n/e","174","16","1087","57","n/e","n/e","47","n/e","202","n/e","n/e","205"
"Portugal (PT)","28.04.2015 11:00 - 28.04.2015 12:00 (CET/CEST)","313","n/e","n/e","n/e","1797","1469","n/e","n/e","n/e","n/e","87","16","1129","51","n/e","n/e","48","n/e","284","n/e","n/e","166"
"Portugal (PT)","28.04.2015 12:00 - 28.04.2015 13:00 (CET/CEST)","310","n/e","n/e","n/e","1803","1468","n/e","n/e","n/e","n/e","115","16","1180","51","n/e","n/e","48","n/e","317","n/e","n/e","123"
"Portugal (PT)","28.04.2015 13:00 - 28.04.2015 14:00 (CET/CEST)","316","n/e","n/e","n/e","1824","1468","n/e","n/e","n/e","n/e","103","16","1220","51","n/e","n/e","48","n/e","336","n/e","n/e","134"
"Portugal (PT)","28.04.2015 14:00 - 28.04.2015 15:00 (CET/CEST)","316","n/e","n/e","n/e","1835","1465","n/e","n/e","n/e","n/e","49","16","1067","120","n/e","n/e","48","n/e","325","n/e","n/e","169"
"Portugal (PT)","28.04.2015 15:00 - 28.04.2015 16:00 (CET/CEST)","307","n/e","n/e","n/e","1885","1466","n/e","n/e","n/e","n/e","151","16","885","127","n/e","n/e","48","n/e","317","n/e","n/e","257"
"Portugal (PT)","28.04.2015 16:00 - 28.04.2015 17:00 (CET/CEST)","313","n/e","n/e","n/e","1796","1467","n/e","n/e","n/e","n/e","47","16","1081","116","n/e","n/e","47","n/e","306","n/e","n/e","435"
"Portugal (PT)","28.04.2015 17:00 - 28.04.2015 18:00 (CET/CEST)","313","n/e","n/e","n/e","1816","1466","n/e","n/e","n/e","n/e","4","16","1190","71","n/e","n/e","47","n/e","260","n/e","n/e","632"
"Portugal (PT)","28.04.2015 18:00 - 28.04.2015 19:00 (CET/CEST)","306","n/e","n/e","n/e","1828","1467","n/e","n/e","n/e","n/e","76","16","1161","70","n/e","n/e","47","n/e","193","n/e","n/e","863"
"Portugal (PT)","28.04.2015 19:00 - 28.04.2015 20:00 (CET/CEST)","305","n/e","n/e","n/e","1889","1467","n/e","n/e","n/e","n/e","112","16","1089","70","n/e","n/e","46","n/e","129","n/e","n/e","1063"
"Portugal (PT)","28.04.2015 20:00 - 28.04.2015 21:00 (CET/CEST)","313","n/e","n/e","n/e","1857","1469","n/e","n/e","n/e","n/e","204","10","1409","102","n/e","n/e","47","n/e","40","n/e","n/e","1318"
"Portugal (PT)","28.04.2015 21:00 - 28.04.2015 22:00 (CET/CEST)","307","n/e","n/e","n/e","2038","1469","n/e","n/e","n/e","n/e","770","1","1585","277","n/e","n/e","47","n/e","1","n/e","n/e","1220"
"Portugal (PT)","28.04.2015 22:00 - 28.04.2015 23:00 (CET/CEST)","293","n/e","n/e","n/e","2056","1468","n/e","n/e","n/e","n/e","649","1","1335","112","n/e","n/e","47","n/e","0","n/e","n/e","1132"
"Portugal (PT)","28.04.2015 23:00 - 29.04.2015 00:00 (CET/CEST)","291","n/e","n/e","n/e","1894","1467","n/e","n/e","n/e","n/e","212","2","1101","23","n/e","n/e","48","n/e","0","n/e","n/e","1448"
"Portugal (PT)","29.04.2015 00:00 - 29.04.2015 01:00 (CET/CEST)","290","n/e","n/e","n/e","1584","1467","n/e","n/e","n/e","n/e","49","29","724","0","n/e","n/e","47","n/e","0","n/e","n/e","1649"
"Portugal (PT)","29.04.2015 01:00 - 29.04.2015 02:00 (CET/CEST)","297","n/e","n/e","n/e","1249","1467","n/e","n/e","n/e","n/e","14","261","600","0","n/e","n/e","48","n/e","0","n/e","n/e","1685"
"Portugal (PT)","29.04.2015 02:00 - 29.04.2015 03:00 (CET/CEST)","290","n/e","n/e","n/e","1286","1469","n/e","n/e","n/e","n/e","0","253","119","0","n/e","n/e","50","n/e","0","n/e","n/e","1572"
"Portugal (PT)","29.04.2015 03:00 - 29.04.2015 04:00 (CET/CEST)","279","n/e","n/e","n/e","1201","1469","n/e","n/e","n/e","n/e","0","254","53","0","n/e","n/e","51","n/e","0","n/e","n/e","1527"
"Portugal (PT)","29.04.2015 04:00 - 29.04.2015 05:00 (CET/CEST)","288","n/e","n/e","n/e","1199","1468","n/e","n/e","n/e","n/e","0","334","58","0","n/e","n/e","52","n/e","0","n/e","n/e","1492"
"Portugal (PT)","29.04.2015 05:00 - 29.04.2015 06:00 (CET/CEST)","281","n/e","n/e","n/e","1278","1469","n/e","n/e","n/e","n/e","0","211","171","0","n/e","n/e","50","n/e","0","n/e","n/e","1369"
"Portugal (PT)","29.04.2015 06:00 - 29.04.2015 07:00 (CET/CEST)","273","n/e","n/e","n/e","1235","1468","n/e","n/e","n/e","n/e","152","3","589","0","n/e","n/e","50","n/e","0","n/e","n/e","1257"
"Portugal (PT)","29.04.2015 07:00 - 29.04.2015 08:00 (CET/CEST)","277","n/e","n/e","n/e","1436","1468","n/e","n/e","n/e","n/e","93","9","987","1","n/e","n/e","49","n/e","1","n/e","n/e","1165"
"Portugal (PT)","29.04.2015 08:00 - 29.04.2015 09:00 (CET/CEST)","284","n/e","n/e","n/e","1795","1469","n/e","n/e","n/e","n/e","3","10","1313","62","n/e","n/e","49","n/e","41","n/e","n/e","974"
"Portugal (PT)","29.04.2015 09:00 - 29.04.2015 10:00 (CET/CEST)","288","n/e","n/e","n/e","1904","1468","n/e","n/e","n/e","n/e","111","6","1620","51","n/e","n/e","48","n/e","154","n/e","n/e","692"
"Portugal (PT)","29.04.2015 10:00 - 29.04.2015 11:00 (CET/CEST)","290","n/e","n/e","n/e","1851","1468","n/e","n/e","n/e","n/e","0","7","1462","62","n/e","n/e","48","n/e","229","n/e","n/e","438"
"Portugal (PT)","29.04.2015 11:00 - 29.04.2015 12:00 (CET/CEST)","298","n/e","n/e","n/e","1751","1466","n/e","n/e","n/e","n/e","0","7","1289","51","n/e","n/e","50","n/e","285","n/e","n/e","356"
"Portugal (PT)","29.04.2015 12:00 - 29.04.2015 13:00 (CET/CEST)","299","n/e","n/e","n/e","1704","1467","n/e","n/e","n/e","n/e","0","7","1268","0","n/e","n/e","50","n/e","306","n/e","n/e","395"
"Portugal (PT)","29.04.2015 13:00 - 29.04.2015 14:00 (CET/CEST)","302","n/e","n/e","n/e","1657","1468","n/e","n/e","n/e","n/e","0","70","1308","0","n/e","n/e","51","n/e","320","n/e","n/e","431"
"Portugal (PT)","29.04.2015 14:00 - 29.04.2015 15:00 (CET/CEST)","279","n/e","n/e","n/e","1576","1469","n/e","n/e","n/e","n/e","0","238","977","0","n/e","n/e","49","n/e","315","n/e","n/e","547"
"Portugal (PT)","29.04.2015 15:00 - 29.04.2015 16:00 (CET/CEST)","277","n/e","n/e","n/e","1537","1468","n/e","n/e","n/e","n/e","0","30","577","51","n/e","n/e","47","n/e","278","n/e","n/e","759"
"Portugal (PT)","29.04.2015 16:00 - 29.04.2015 17:00 (CET/CEST)","291","n/e","n/e","n/e","1482","1468","n/e","n/e","n/e","n/e","0","47","575","51","n/e","n/e","46","n/e","249","n/e","n/e","857"
"Portugal (PT)","29.04.2015 17:00 - 29.04.2015 18:00 (CET/CEST)","290","n/e","n/e","n/e","1389","1468","n/e","n/e","n/e","n/e","0","47","891","0","n/e","n/e","46","n/e","206","n/e","n/e","913"
"Portugal (PT)","29.04.2015 18:00 - 29.04.2015 19:00 (CET/CEST)","284","n/e","n/e","n/e","1462","1467","n/e","n/e","n/e","n/e","0","7","1090","2","n/e","n/e","46","n/e","165","n/e","n/e","851"
"Portugal (PT)","29.04.2015 19:00 - 29.04.2015 20:00 (CET/CEST)","290","n/e","n/e","n/e","1622","1467","n/e","n/e","n/e","n/e","0","7","1362","97","n/e","n/e","46","n/e","96","n/e","n/e","702"
"Portugal (PT)","29.04.2015 20:00 - 29.04.2015 21:00 (CET/CEST)","283","n/e","n/e","n/e","1702","1468","n/e","n/e","n/e","n/e","156","4","1726","117","n/e","n/e","46","n/e","30","n/e","n/e","638"
"Portugal (PT)","29.04.2015 21:00 - 29.04.2015 22:00 (CET/CEST)","284","n/e","n/e","n/e","1704","1468","n/e","n/e","n/e","n/e","598","1","1787","437","n/e","n/e","44","n/e","1","n/e","n/e","614"
"Portugal (PT)","29.04.2015 22:00 - 29.04.2015 23:00 (CET/CEST)","283","n/e","n/e","n/e","1702","1468","n/e","n/e","n/e","n/e","423","1","1846","95","n/e","n/e","45","n/e","0","n/e","n/e","705"
"Portugal (PT)","29.04.2015 23:00 - 30.04.2015 00:00 (CET/CEST)","288","n/e","n/e","n/e","1686","1467","n/e","n/e","n/e","n/e","101","3","1700","76","n/e","n/e","44","n/e","0","n/e","n/e","688"
"Portugal (PT)","30.04.2015 00:00 - 30.04.2015 01:00 (CET/CEST)","273","n/e","n/e","n/e","1381","1467","n/e","n/e","n/e","n/e","0","4","1191","18","n/e","n/e","45","n/e","0","n/e","n/e","663"
"Portugal (PT)","30.04.2015 01:00 - 30.04.2015 02:00 (CET/CEST)","281","n/e","n/e","n/e","803","1468","n/e","n/e","n/e","n/e","0","3","742","3","n/e","n/e","42","n/e","0","n/e","n/e","701"
"Portugal (PT)","30.04.2015 02:00 - 30.04.2015 03:00 (CET/CEST)","280","n/e","n/e","n/e","692","1468","n/e","n/e","n/e","n/e","0","43","482","0","n/e","n/e","43","n/e","0","n/e","n/e","847"
"Portugal (PT)","30.04.2015 03:00 - 30.04.2015 04:00 (CET/CEST)","285","n/e","n/e","n/e","624","1468","n/e","n/e","n/e","n/e","0","119","410","0","n/e","n/e","43","n/e","0","n/e","n/e","895"
"Portugal (PT)","30.04.2015 04:00 - 30.04.2015 05:00 (CET/CEST)","288","n/e","n/e","n/e","711","1468","n/e","n/e","n/e","n/e","0","119","340","0","n/e","n/e","42","n/e","0","n/e","n/e","874"
"Portugal (PT)","30.04.2015 05:00 - 30.04.2015 06:00 (CET/CEST)","294","n/e","n/e","n/e","731","1468","n/e","n/e","n/e","n/e","15","21","398","0","n/e","n/e","42","n/e","0","n/e","n/e","753"
"Portugal (PT)","30.04.2015 06:00 - 30.04.2015 07:00 (CET/CEST)","299","n/e","n/e","n/e","775","1467","n/e","n/e","n/e","n/e","214","8","692","51","n/e","n/e","43","n/e","0","n/e","n/e","819"
"Portugal (PT)","30.04.2015 07:00 - 30.04.2015 08:00 (CET/CEST)","301","n/e","n/e","n/e","924","1469","n/e","n/e","n/e","n/e","18","10","850","51","n/e","n/e","45","n/e","0","n/e","n/e","879"
"Portugal (PT)","30.04.2015 08:00 - 30.04.2015 09:00 (CET/CEST)","301","n/e","n/e","n/e","1198","1468","n/e","n/e","n/e","n/e","116","6","1089","54","n/e","n/e","44","n/e","22","n/e","n/e","846"
"Portugal (PT)","30.04.2015 09:00 - 30.04.2015 10:00 (CET/CEST)","296","n/e","n/e","n/e","1208","1468","n/e","n/e","n/e","n/e","110","3","1240","93","n/e","n/e","43","n/e","104","n/e","n/e","859"
"Portugal (PT)","30.04.2015 10:00 - 30.04.2015 11:00 (CET/CEST)","303","n/e","n/e","n/e","1010","1468","n/e","n/e","n/e","n/e","0","3","1363","93","n/e","n/e","44","n/e","175","n/e","n/e","700"
"Portugal (PT)","30.04.2015 11:00 - 30.04.2015 12:00 (CET/CEST)","324","n/e","n/e","n/e","1116","1467","n/e","n/e","n/e","n/e","0","3","1255","82","n/e","n/e","44","n/e","263","n/e","n/e","609"
"Portugal (PT)","30.04.2015 12:00 - 30.04.2015 13:00 (CET/CEST)","325","n/e","n/e","n/e","1174","1467","n/e","n/e","n/e","n/e","4","3","1340","48","n/e","n/e","44","n/e","311","n/e","n/e","521"
"Portugal (PT)","30.04.2015 13:00 - 30.04.2015 14:00 (CET/CEST)","328","n/e","n/e","n/e","1141","1330","n/e","n/e","n/e","n/e","2","3","1441","0","n/e","n/e","44","n/e","329","n/e","n/e","542"
"Portugal (PT)","30.04.2015 14:00 - 30.04.2015 15:00 (CET/CEST)","321","n/e","n/e","n/e","1093","1243","n/e","n/e","n/e","n/e","0","4","998","0","n/e","n/e","45","n/e","339","n/e","n/e","675"
"Portugal (PT)","30.04.2015 15:00 - 30.04.2015 16:00 (CET/CEST)","315","n/e","n/e","n/e","1135","1468","n/e","n/e","n/e","n/e","0","90","757","0","n/e","n/e","44","n/e","328","n/e","n/e","807"
"Portugal (PT)","30.04.2015 16:00 - 30.04.2015 17:00 (CET/CEST)","316","n/e","n/e","n/e","1196","1468","n/e","n/e","n/e","n/e","0","95","666","0","n/e","n/e","43","n/e","308","n/e","n/e","916"
"Portugal (PT)","30.04.2015 17:00 - 30.04.2015 18:00 (CET/CEST)","313","n/e","n/e","n/e","1131","1468","n/e","n/e","n/e","n/e","0","95","720","0","n/e","n/e","43","n/e","286","n/e","n/e","1070"
"Portugal (PT)","30.04.2015 18:00 - 30.04.2015 19:00 (CET/CEST)","310","n/e","n/e","n/e","1017","1467","n/e","n/e","n/e","n/e","0","95","675","0","n/e","n/e","43","n/e","223","n/e","n/e","1247"
"Portugal (PT)","30.04.2015 19:00 - 30.04.2015 20:00 (CET/CEST)","313","n/e","n/e","n/e","895","1467","n/e","n/e","n/e","n/e","0","4","792","0","n/e","n/e","44","n/e","129","n/e","n/e","1362"
"Portugal (PT)","30.04.2015 20:00 - 30.04.2015 21:00 (CET/CEST)","309","n/e","n/e","n/e","819","1468","n/e","n/e","n/e","n/e","0","115","1237","0","n/e","n/e","43","n/e","31","n/e","n/e","1416"
"Portugal (PT)","30.04.2015 21:00 - 30.04.2015 22:00 (CET/CEST)","312","n/e","n/e","n/e","825","1469","n/e","n/e","n/e","n/e","0","80","1748","0","n/e","n/e","44","n/e","0","n/e","n/e","1449"
"Portugal (PT)","30.04.2015 22:00 - 30.04.2015 23:00 (CET/CEST)","306","n/e","n/e","n/e","822","1469","n/e","n/e","n/e","n/e","66","2","1381","0","n/e","n/e","42","n/e","0","n/e","n/e","1537"
"Portugal (PT)","30.04.2015 23:00 - 01.05.2015 00:00 (CET/CEST)","310","n/e","n/e","n/e","864","1467","n/e","n/e","n/e","n/e","0","83","1339","0","n/e","n/e","43","n/e","0","n/e","n/e","1507"
"Portugal (PT)","01.05.2015 00:00 - 01.05.2015 01:00 (CET/CEST)","311","n/e","n/e","n/e","649","1468","n/e","n/e","n/e","n/e","0","105","873","0","n/e","n/e","43","n/e","0","n/e","n/e","1511"
"Portugal (PT)","01.05.2015 01:00 - 01.05.2015 02:00 (CET/CEST)","310","n/e","n/e","n/e","405","1444","n/e","n/e","n/e","n/e","0","240","1012","0","n/e","n/e","44","n/e","0","n/e","n/e","1631"
"Portugal (PT)","01.05.2015 02:00 - 01.05.2015 03:00 (CET/CEST)","305","n/e","n/e","n/e","392","1401","n/e","n/e","n/e","n/e","0","537","668","0","n/e","n/e","43","n/e","0","n/e","n/e","1850"
"Portugal (PT)","01.05.2015 03:00 - 01.05.2015 04:00 (CET/CEST)","311","n/e","n/e","n/e","388","1366","n/e","n/e","n/e","n/e","0","567","610","0","n/e","n/e","42","n/e","0","n/e","n/e","1910"
"Portugal (PT)","01.05.2015 04:00 - 01.05.2015 05:00 (CET/CEST)","311","n/e","n/e","n/e","388","1365","n/e","n/e","n/e","n/e","0","653","482","0","n/e","n/e","43","n/e","0","n/e","n/e","1912"
"Portugal (PT)","01.05.2015 05:00 - 01.05.2015 06:00 (CET/CEST)","313","n/e","n/e","n/e","387","1386","n/e","n/e","n/e","n/e","0","654","408","0","n/e","n/e","34","n/e","0","n/e","n/e","1914"
"Portugal (PT)","01.05.2015 06:00 - 01.05.2015 07:00 (CET/CEST)","307","n/e","n/e","n/e","382","1377","n/e","n/e","n/e","n/e","0","653","461","0","n/e","n/e","34","n/e","0","n/e","n/e","1956"
"Portugal (PT)","01.05.2015 07:00 - 01.05.2015 08:00 (CET/CEST)","305","n/e","n/e","n/e","379","1306","n/e","n/e","n/e","n/e","0","763","328","0","n/e","n/e","34","n/e","0","n/e","n/e","2034"
"Portugal (PT)","01.05.2015 08:00 - 01.05.2015 09:00 (CET/CEST)","305","n/e","n/e","n/e","380","1340","n/e","n/e","n/e","n/e","0","674","611","0","n/e","n/e","34","n/e","25","n/e","n/e","2121"
"Portugal (PT)","01.05.2015 09:00 - 01.05.2015 10:00 (CET/CEST)","307","n/e","n/e","n/e","382","1439","n/e","n/e","n/e","n/e","0","658","404","36","n/e","n/e","34","n/e","87","n/e","n/e","2227"
"Portugal (PT)","01.05.2015 10:00 - 01.05.2015 11:00 (CET/CEST)","302","n/e","n/e","n/e","384","1445","n/e","n/e","n/e","n/e","0","426","527","41","n/e","n/e","32","n/e","134","n/e","n/e","2070"
"Portugal (PT)","01.05.2015 11:00 - 01.05.2015 12:00 (CET/CEST)","303","n/e","n/e","n/e","385","1445","n/e","n/e","n/e","n/e","0","338","613","31","n/e","n/e","32","n/e","200","n/e","n/e","1708"
"Portugal (PT)","01.05.2015 12:00 - 01.05.2015 13:00 (CET/CEST)","309","n/e","n/e","n/e","386","1448","n/e","n/e","n/e","n/e","22","118","707","48","n/e","n/e","32","n/e","250","n/e","n/e","1375"
"Portugal (PT)","01.05.2015 13:00 - 01.05.2015 14:00 (CET/CEST)","307","n/e","n/e","n/e","386","1469","n/e","n/e","n/e","n/e","33","3","750","74","n/e","n/e","32","n/e","290","n/e","n/e","1201"
"Portugal (PT)","01.05.2015 14:00 - 01.05.2015 15:00 (CET/CEST)","307","n/e","n/e","n/e","385","1440","n/e","n/e","n/e","n/e","161","4","591","55","n/e","n/e","31","n/e","299","n/e","n/e","1155"
"Portugal (PT)","01.05.2015 15:00 - 01.05.2015 16:00 (CET/CEST)","309","n/e","n/e","n/e","384","1352","n/e","n/e","n/e","n/e","260","136","312","0","n/e","n/e","32","n/e","293","n/e","n/e","986"
"Portugal (PT)","01.05.2015 16:00 - 01.05.2015 17:00 (CET/CEST)","310","n/e","n/e","n/e","384","1466","n/e","n/e","n/e","n/e","196","187","278","1","n/e","n/e","36","n/e","266","n/e","n/e","776"
"Portugal (PT)","01.05.2015 17:00 - 01.05.2015 18:00 (CET/CEST)","309","n/e","n/e","n/e","380","1469","n/e","n/e","n/e","n/e","238","53","308","15","n/e","n/e","39","n/e","222","n/e","n/e","662"
"Portugal (PT)","01.05.2015 18:00 - 01.05.2015 19:00 (CET/CEST)","306","n/e","n/e","n/e","384","1469","n/e","n/e","n/e","n/e","208","37","310","57","n/e","n/e","39","n/e","171","n/e","n/e","583"
"Portugal (PT)","01.05.2015 19:00 - 01.05.2015 20:00 (CET/CEST)","306","n/e","n/e","n/e","384","1469","n/e","n/e","n/e","n/e","488","1","214","65","n/e","n/e","41","n/e","81","n/e","n/e","582"
"Portugal (PT)","01.05.2015 20:00 - 01.05.2015 21:00 (CET/CEST)","306","n/e","n/e","n/e","384","1468","n/e","n/e","n/e","n/e","872","1","432","233","n/e","n/e","39","n/e","24","n/e","n/e","714"
"Portugal (PT)","01.05.2015 21:00 - 01.05.2015 22:00 (CET/CEST)","302","n/e","n/e","n/e","384","1470","n/e","n/e","n/e","n/e","966","1","555","676","n/e","n/e","38","n/e","0","n/e","n/e","786"
"Portugal (PT)","01.05.2015 22:00 - 01.05.2015 23:00 (CET/CEST)","305","n/e","n/e","n/e","382","1469","n/e","n/e","n/e","n/e","995","0","683","636","n/e","n/e","40","n/e","0","n/e","n/e","852"
"Portugal (PT)","01.05.2015 23:00 - 02.05.2015 00:00 (CET/CEST)","306","n/e","n/e","n/e","383","1469","n/e","n/e","n/e","n/e","641","1","632","117","n/e","n/e","41","n/e","0","n/e","n/e","954"
"Portugal (PT)","02.05.2015 00:00 - 02.05.2015 01:00 (CET/CEST)","304","n/e","n/e","n/e","382","1469","n/e","n/e","n/e","n/e","526","1","675","78","n/e","n/e","40","n/e","0","n/e","n/e","1117"
"Portugal (PT)","02.05.2015 01:00 - 02.05.2015 02:00 (CET/CEST)","304","n/e","n/e","n/e","374","1469","n/e","n/e","n/e","n/e","237","2","528","36","n/e","n/e","39","n/e","0","n/e","n/e","1189"
"Portugal (PT)","02.05.2015 02:00 - 02.05.2015 03:00 (CET/CEST)","312","n/e","n/e","n/e","373","1468","n/e","n/e","n/e","n/e","53","3","408","20","n/e","n/e","41","n/e","0","n/e","n/e","1224"
"Portugal (PT)","02.05.2015 03:00 - 02.05.2015 04:00 (CET/CEST)","313","n/e","n/e","n/e","373","1468","n/e","n/e","n/e","n/e","0","5","424","20","n/e","n/e","40","n/e","0","n/e","n/e","1216"
"Portugal (PT)","02.05.2015 04:00 - 02.05.2015 05:00 (CET/CEST)","307","n/e","n/e","n/e","373","1469","n/e","n/e","n/e","n/e","0","117","390","1","n/e","n/e","40","n/e","0","n/e","n/e","1188"
"Portugal (PT)","02.05.2015 05:00 - 02.05.2015 06:00 (CET/CEST)","306","n/e","n/e","n/e","373","1469","n/e","n/e","n/e","n/e","0","292","406","0","n/e","n/e","39","n/e","0","n/e","n/e","1242"
"Portugal (PT)","02.05.2015 06:00 - 02.05.2015 07:00 (CET/CEST)","298","n/e","n/e","n/e","375","1469","n/e","n/e","n/e","n/e","40","12","534","89","n/e","n/e","39","n/e","0","n/e","n/e","1152"
"Portugal (PT)","02.05.2015 07:00 - 02.05.2015 08:00 (CET/CEST)","298","n/e","n/e","n/e","375","1456","n/e","n/e","n/e","n/e","34","52","588","0","n/e","n/e","38","n/e","1","n/e","n/e","1182"
"Portugal (PT)","02.05.2015 08:00 - 02.05.2015 09:00 (CET/CEST)","302","n/e","n/e","n/e","379","1468","n/e","n/e","n/e","n/e","13","73","816","62","n/e","n/e","38","n/e","30","n/e","n/e","1253"
"Portugal (PT)","02.05.2015 09:00 - 02.05.2015 10:00 (CET/CEST)","301","n/e","n/e","n/e","390","1469","n/e","n/e","n/e","n/e","171","4","803","65","n/e","n/e","37","n/e","107","n/e","n/e","1339"
"Portugal (PT)","02.05.2015 10:00 - 02.05.2015 11:00 (CET/CEST)","302","n/e","n/e","n/e","539","1468","n/e","n/e","n/e","n/e","338","4","865","54","n/e","n/e","39","n/e","157","n/e","n/e","1448"
"Portugal (PT)","02.05.2015 11:00 - 02.05.2015 12:00 (CET/CEST)","304","n/e","n/e","n/e","559","1467","n/e","n/e","n/e","n/e","256","5","834","44","n/e","n/e","39","n/e","219","n/e","n/e","1528"
